userId,movieId_1,movieId_2,movieId_3,movieId_4,movieId_5,rating,timestamp
beff91d1b2,2302,6584,27608,52581,80487,2.0,2016-03-12 04:38:17
beff91d1b2,1653,5666,7613,58559,84230,1.5,2016-03-12 04:38:24
beff91d1b2,1639,2231,2966,7004,82978,1.0,2016-03-12 04:38:30
beff91d1b2,65,2106,3409,5169,71029,3.0,2016-03-12 04:38:36
beff91d1b2,1584,1625,4526,5612,50011,2.5,2016-03-12 04:38:47
beff91d1b2,2509,4344,55820,95088,105835,2.5,2016-03-12 04:38:56
beff91d1b2,593,6266,26398,27834,72931,2.5,2016-03-12 04:39:02
beff91d1b2,364,1479,2187,3623,8738,2.0,2016-03-12 04:39:08
beff91d1b2,2382,3186,4097,33363,33564,2.0,2016-03-12 04:39:12
beff91d1b2,18,374,928,38159,83765,2.5,2016-03-12 04:39:18
97b0a12084,96821,99007,111743,115617,127198,5.0,2016-03-11 05:13:35
97b0a12084,1265,54503,93510,102903,113225,5.0,2016-03-11 05:13:41
97b0a12084,1704,69122,91323,116797,140711,3.5,2016-03-11 05:13:48
97b0a12084,1676,8641,78209,79702,120466,4.5,2016-03-11 05:13:53
97b0a12084,2918,67734,71535,89745,134853,5.0,2016-03-11 05:13:56
97b0a12084,2571,35836,56367,94677,127202,3.5,2016-03-11 05:14:02
97b0a12084,73266,80549,109487,114329,119145,5.0,2016-03-11 05:14:05
dc4860fa10,4014,7438,66097,80969,98491,4.0,2016-03-10 06:25:31
dc4860fa10,7373,41285,45447,100714,106920,3.5,2016-03-10 06:25:52
dc4860fa10,4886,4896,7153,98056,111659,4.0,2016-03-10 06:26:01
dc4860fa10,47,73017,91529,106011,106782,3.5,2016-03-10 06:26:18
dc4860fa10,4025,48780,68269,104374,106916,3.5,2016-03-10 06:26:35
dc4860fa10,3408,6934,89480,94959,105844,4.0,2016-03-10 06:27:12
dc4860fa10,1206,51662,72356,78499,96821,4.0,2016-03-10 06:27:16
dc4860fa10,551,1200,5989,6378,45720,3.5,2016-03-10 06:27:22
dc4860fa10,1136,2355,8970,103984,111362,3.5,2016-03-10 06:27:30
dc4860fa10,3578,5952,70599,81591,114180,4.5,2016-03-10 06:27:38
dc4860fa10,3996,5995,40819,90376,112623,4.0,2016-03-10 06:27:47
dc4860fa10,8368,54001,71899,95856,138702,3.5,2016-03-10 06:27:53
dc4860fa10,7147,33679,56367,63062,106489,3.5,2016-03-10 06:28:03
dc4860fa10,17,3034,4022,31685,86882,3.0,2016-03-10 06:28:16
dc4860fa10,8981,33004,58559,64957,87232,3.5,2016-03-10 06:28:30
dc4860fa10,2571,2858,6377,30793,95858,4.0,2016-03-10 06:28:33
dc4860fa10,215,5378,6874,59315,68157,3.5,2016-03-10 06:28:45
dc4860fa10,6333,88125,89745,91500,98809,4.0,2016-03-10 06:28:51
dc4860fa10,5219,5784,7361,47610,100344,3.5,2016-03-10 06:28:59
dc4860fa10,4720,4993,46578,91542,118696,3.5,2016-03-10 06:29:04
dc4860fa10,253,7458,37729,60069,135133,4.0,2016-03-10 06:29:16
dc4860fa10,4963,7323,53125,79091,97936,3.5,2016-03-10 06:29:19
dc4860fa10,2762,4306,8533,115617,122886,3.0,2016-03-10 06:29:25
dc4860fa10,4299,4973,78316,108190,134853,3.0,2016-03-10 06:29:32
dc4860fa10,2959,7451,30707,74789,116823,4.5,2016-03-10 06:29:38
dc4860fa10,1196,5618,49286,62293,74458,3.5,2016-03-10 06:29:49
dc4860fa10,4995,8638,44555,45722,48394,4.0,2016-03-10 06:29:59
dc4860fa10,4975,5299,5630,8361,32587,4.0,2016-03-10 06:30:06
dc4860fa10,356,4878,58154,68358,80463,3.5,2016-03-10 06:30:10
dc4860fa10,27706,60684,72998,97921,112552,4.0,2016-03-10 06:31:00
dc4860fa10,7293,47099,112556,116797,116897,4.5,2016-03-10 06:31:10
dc4860fa10,1199,6539,51834,81834,99114,3.0,2016-03-10 06:31:18
dc4860fa10,2006,8464,8961,79132,81845,3.5,2016-03-10 06:31:31
dc4860fa10,3186,33794,95654,104841,122882,3.5,2016-03-10 06:31:35
dc4860fa10,1282,5445,7254,55052,92259,3.5,2016-03-10 06:31:40
dc4860fa10,3949,8529,8622,40629,115664,3.0,2016-03-10 06:31:56
dc4860fa10,5459,39183,49272,68932,109374,3.5,2016-03-10 06:32:04
dc4860fa10,1704,6711,48516,106487,143245,4.0,2016-03-10 06:32:12
022e78bf03,1584,2851,53000,82459,112175,4.0,2016-03-08 23:45:25
022e78bf03,1,2683,3253,34405,48780,4.0,2016-03-08 23:45:55
022e78bf03,299,1233,60397,93272,101142,4.0,2016-03-08 23:46:07
022e78bf03,1220,4085,7090,7143,63082,3.5,2016-03-08 23:46:21
022e78bf03,208,1092,1617,1997,4034,3.0,2016-03-08 23:46:33
022e78bf03,1779,4857,48326,52328,100611,3.0,2016-03-08 23:47:02
022e78bf03,76093,95543,98809,109487,117444,4.0,2016-03-08 23:47:14
022e78bf03,3702,4995,8984,49272,67255,4.0,2016-03-08 23:47:26
022e78bf03,316,809,2600,88140,99112,3.0,2016-03-08 23:47:33
022e78bf03,720,5316,6060,7044,73344,3.0,2016-03-08 23:48:05
022e78bf03,235,2467,6453,27731,33679,3.5,2016-03-08 23:48:22
022e78bf03,380,5872,48774,54190,122886,3.0,2016-03-08 23:48:49
022e78bf03,1704,2021,6297,6947,8961,3.5,2016-03-08 23:49:08
022e78bf03,2105,5072,5952,68954,106489,3.5,2016-03-08 23:49:19
022e78bf03,1797,4014,48304,50601,71462,3.5,2016-03-08 23:49:34
022e78bf03,733,1079,30793,111759,115617,3.5,2016-03-08 23:50:13
022e78bf03,1036,1831,5995,70286,134130,3.5,2016-03-08 23:50:28
022e78bf03,2334,2858,6059,32587,45062,3.0,2016-03-08 23:50:47
022e78bf03,1111,3793,8622,9018,64622,3.0,2016-03-08 23:50:58
022e78bf03,778,912,1188,1680,5218,3.0,2016-03-08 23:51:09
5b382676a8,913,2712,2791,96728,143385,4.0,2016-02-28 10:37:47
5b382676a8,50,750,7792,66596,106920,3.5,2016-02-28 10:38:04
5b382676a8,1089,4002,62511,86973,107141,3.5,2016-02-28 10:38:14
5b382676a8,4553,4878,50912,57669,112623,3.5,2016-02-28 10:38:24
5b382676a8,923,1590,2074,5121,5618,3.5,2016-02-28 10:38:33
5b382676a8,47,2797,3742,4406,122882,3.5,2016-02-28 10:38:43
5b382676a8,1228,1729,56782,79132,83182,4.0,2016-02-28 10:38:53
5b382676a8,180,3503,5410,114335,118696,3.5,2016-02-28 10:39:02
5b382676a8,1785,2716,3700,3949,7451,3.5,2016-02-28 10:39:10
5b382676a8,175,390,2144,3089,3362,3.5,2016-02-28 10:39:22
5b382676a8,922,2019,8783,25771,119145,3.5,2016-02-28 10:39:30
5b382676a8,1206,2470,3671,3729,86898,3.0,2016-02-28 10:39:45
5b382676a8,170,7063,31658,48774,94896,3.0,2016-02-28 10:39:52
5b382676a8,1573,48780,106916,107707,111360,3.0,2016-02-28 10:40:03
5b382676a8,5673,6016,7444,55820,107406,3.5,2016-02-28 10:40:18
5b382676a8,101,1212,2010,2858,3070,3.5,2016-02-28 10:40:26
5b382676a8,903,3000,3552,98296,109487,3.0,2016-02-28 10:40:49
5b382676a8,527,541,26974,70293,79702,3.5,2016-02-28 10:41:00
5b382676a8,3591,3698,27773,56367,100159,3.0,2016-02-28 10:41:07
5b382676a8,296,6643,57504,95088,116945,3.5,2016-02-28 10:41:32
aada3d3ea6,2628,6263,41566,58559,64716,3.5,2016-03-09 12:36:00
aada3d3ea6,1370,4270,40583,56251,86332,4.0,2016-03-09 12:36:08
aada3d3ea6,524,1136,2268,32596,88515,3.0,2016-03-09 12:36:15
aada3d3ea6,7039,49272,56921,60072,72605,2.5,2016-03-09 12:36:21
aada3d3ea6,52241,59369,67087,80363,84392,2.5,2016-03-09 12:36:27
aada3d3ea6,71535,74530,79274,98961,111781,4.0,2016-03-09 12:36:34
aada3d3ea6,2406,33004,68954,71254,72405,1.5,2016-03-09 12:36:40
aada3d3ea6,6,318,1372,53996,80463,3.0,2016-03-09 12:36:46
aada3d3ea6,1587,2549,53207,60684,134853,3.5,2016-03-09 12:36:52
aada3d3ea6,2959,5093,77561,111362,112852,4.5,2016-03-09 12:36:58
aada3d3ea6,4751,6283,64620,91500,118696,3.0,2016-03-09 12:37:03
aada3d3ea6,3578,37830,53000,56174,97923,3.5,2016-03-09 12:37:09
aada3d3ea6,2403,68157,80590,134368,143385,3.5,2016-03-09 12:37:14
aada3d3ea6,165,733,1968,3994,104841,4.5,2016-03-09 12:37:23
aada3d3ea6,2420,5152,74944,76251,93563,4.0,2016-03-09 12:37:32
aada3d3ea6,329,2028,59315,60069,110102,4.0,2016-03-09 12:37:40
aada3d3ea6,50,61160,69306,72378,87520,4.5,2016-03-09 12:37:44
aada3d3ea6,380,1214,79796,80693,82202,3.0,2016-03-09 12:37:52
aada3d3ea6,377,2021,2762,7445,58998,3.0,2016-03-09 12:38:03
aada3d3ea6,2302,2948,4210,6537,134246,2.0,2016-03-09 12:38:08
aada3d3ea6,161,5060,7348,49651,91978,3.5,2016-03-09 12:38:21
aada3d3ea6,44,457,1527,55118,122892,3.5,2016-03-09 12:38:26
aada3d3ea6,1371,2617,49822,78218,106489,4.5,2016-03-09 12:38:29
aada3d3ea6,1100,43936,55276,69640,89745,3.0,2016-03-09 12:38:35
aada3d3ea6,442,5378,27611,62956,79132,3.0,2016-03-09 12:38:46
aada3d3ea6,1036,1374,7321,72171,89492,4.0,2016-03-09 12:38:50
aada3d3ea6,2985,3948,6539,55232,87232,3.0,2016-03-09 12:38:53
aada3d3ea6,44199,79592,98154,108190,139090,2.0,2016-03-09 12:38:56
aada3d3ea6,356,1198,2404,56587,78469,2.5,2016-03-09 12:39:01
aada3d3ea6,150,592,81788,106002,134130,4.5,2016-03-09 12:39:06
aada3d3ea6,908,2947,2991,7502,136020,4.0,2016-03-09 12:39:11
aada3d3ea6,3555,4299,4855,56775,60126,3.0,2016-03-09 12:39:16
aada3d3ea6,1240,1275,8972,79293,109487,4.5,2016-03-09 12:39:20
aada3d3ea6,293,736,1721,2402,79428,3.0,2016-03-09 12:39:24
aada3d3ea6,589,2993,68159,71838,81537,3.5,2016-03-09 12:39:28
aada3d3ea6,1387,2949,54286,62434,105504,4.0,2016-03-09 12:39:33
aada3d3ea6,1356,2716,5418,32029,120799,4.0,2016-03-09 12:39:36
aada3d3ea6,3361,8865,67408,69122,82169,4.0,2016-03-09 12:39:40
aada3d3ea6,780,1200,3745,3879,55207,3.0,2016-03-09 12:39:45
aada3d3ea6,1961,5110,33493,61323,108188,3.0,2016-03-09 12:39:48
aada3d3ea6,110,1208,1772,73321,115170,3.0,2016-03-09 12:39:55
aada3d3ea6,3997,4487,6213,58295,97304,3.0,2016-03-09 12:39:59
aada3d3ea6,173,1610,6862,61352,91630,4.0,2016-03-09 12:40:07
aada3d3ea6,1291,2915,3682,56805,70183,3.0,2016-03-09 12:40:10
aada3d3ea6,6303,37382,51255,96737,108932,3.0,2016-03-09 12:40:14
aada3d3ea6,3508,64983,66297,91542,107069,3.0,2016-03-09 12:40:18
aada3d3ea6,1676,45447,64969,101076,122886,2.5,2016-03-09 12:40:24
aada3d3ea6,43871,53318,84152,130490,131013,2.0,2016-03-09 12:40:32
aada3d3ea6,480,1373,51935,61132,68358,3.5,2016-03-09 12:40:36
aada3d3ea6,1,327,4446,34405,74948,1.5,2016-03-09 12:40:40
18817ec4b6,1304,1959,33493,49530,72998,4.0,2016-03-08 23:10:15
18817ec4b6,318,8183,55284,103624,117176,4.5,2016-03-08 23:10:23
18817ec4b6,1957,5120,33660,49957,55052,4.0,2016-03-08 23:10:29
18817ec4b6,1244,1246,1375,2739,2788,4.0,2016-03-08 23:10:35
18817ec4b6,592,1124,1276,31694,56885,4.0,2016-03-08 23:10:42
18817ec4b6,1293,1459,2117,6438,32587,4.0,2016-03-08 23:10:47
18817ec4b6,356,1028,3498,4308,96075,4.5,2016-03-08 23:10:56
18817ec4b6,1955,2324,55276,89761,106766,4.5,2016-03-08 23:11:02
18817ec4b6,153,1541,2078,3751,4612,4.0,2016-03-08 23:11:10
18817ec4b6,1248,5445,5747,7698,44555,4.0,2016-03-08 23:11:21
18817ec4b6,922,2096,2641,3508,6101,3.5,2016-03-08 23:11:28
18817ec4b6,1132,1299,1333,2067,55280,4.5,2016-03-08 23:11:33
18817ec4b6,2003,3384,3671,8623,30812,4.0,2016-03-08 23:11:40
18817ec4b6,307,2949,4369,94070,94959,3.5,2016-03-08 23:11:46
18817ec4b6,110,1209,2951,48516,79132,4.0,2016-03-08 23:11:52
18817ec4b6,1960,2396,7502,8207,53956,4.5,2016-03-08 23:11:59
18817ec4b6,1376,2367,2628,7155,63876,3.5,2016-03-08 23:12:03
18817ec4b6,1964,2085,4901,5378,74508,3.5,2016-03-08 23:12:11
18817ec4b6,1032,1208,3448,5872,85438,4.0,2016-03-08 23:12:15
18817ec4b6,480,597,34437,56788,115210,3.5,2016-03-08 23:12:25
18817ec4b6,306,1287,2917,2921,106452,4.0,2016-03-08 23:12:30
18817ec4b6,923,2376,3263,49961,98056,4.0,2016-03-08 23:12:44
18817ec4b6,1250,2991,6942,102194,112556,3.5,2016-03-08 23:12:58
18817ec4b6,1544,2794,3408,8781,32019,3.5,2016-03-08 23:16:02
18817ec4b6,539,586,858,43333,87308,4.5,2016-03-08 23:16:09
18817ec4b6,1196,1954,6413,30749,91542,3.5,2016-03-08 23:16:15
18817ec4b6,541,673,1073,4326,6870,3.5,2016-03-08 23:16:22
18817ec4b6,1084,2421,3260,4896,7215,4.0,2016-03-08 23:16:30
18817ec4b6,308,1284,3101,6287,8866,3.5,2016-03-08 23:16:36
18817ec4b6,1230,3681,5349,8533,55247,4.5,2016-03-08 23:16:43
18817ec4b6,1020,2717,3825,5010,40629,3.0,2016-03-08 23:16:48
18817ec4b6,648,1204,1228,1580,4226,4.0,2016-03-08 23:16:56
18817ec4b6,2405,38886,44191,106438,112290,4.0,2016-03-08 23:17:02
18817ec4b6,293,1031,2110,7323,48997,4.0,2016-03-08 23:17:09
18817ec4b6,1185,1193,2082,50068,69757,3.5,2016-03-08 23:17:13
18817ec4b6,104,1784,4025,51080,98154,4.0,2016-03-08 23:17:17
18817ec4b6,50,357,7153,8969,97168,3.0,2016-03-08 23:17:28
18817ec4b6,1527,2303,8228,81591,106100,4.0,2016-03-08 23:17:34
18817ec4b6,910,1079,4367,4880,7980,4.0,2016-03-08 23:17:43
18817ec4b6,1641,5669,5992,8970,8985,3.5,2016-03-08 23:17:49
18817ec4b6,1265,1950,2618,2791,7060,4.0,2016-03-08 23:17:53
18817ec4b6,500,2420,6662,91529,106441,3.0,2016-03-08 23:18:00
18817ec4b6,150,520,1374,2859,7318,4.0,2016-03-08 23:18:06
18817ec4b6,2023,2313,3468,6993,7254,4.5,2016-03-08 23:18:13
18817ec4b6,296,1201,4963,5382,91077,4.0,2016-03-08 23:18:18
18817ec4b6,1277,4019,5377,5459,8644,3.0,2016-03-08 23:18:26
18817ec4b6,111,329,1097,3730,7934,4.0,2016-03-08 23:18:34
18817ec4b6,912,1953,2312,2944,3077,4.0,2016-03-08 23:18:41
18817ec4b6,47,380,1101,1270,1377,3.5,2016-03-08 23:18:44
18817ec4b6,1147,2013,5995,6934,84847,4.0,2016-03-08 23:18:49
92f661d66c,1077,2596,54286,55247,111622,4.0,2016-03-09 10:43:42
92f661d66c,19,3617,8781,30707,112946,3.5,2016-03-09 10:43:58
92f661d66c,111,6188,40583,103984,110586,4.0,2016-03-09 10:44:06
92f661d66c,2028,64969,93270,97304,101577,3.5,2016-03-09 10:44:13
92f661d66c,1682,26453,77774,86882,95088,4.5,2016-03-09 10:44:28
92f661d66c,593,4718,6586,91542,97328,3.5,2016-03-09 10:44:35
92f661d66c,293,48774,74458,89804,105197,4.0,2016-03-09 10:44:44
92f661d66c,1894,2424,73017,80549,84944,2.5,2016-03-09 10:44:54
92f661d66c,110,318,2762,4878,4900,3.5,2016-03-09 10:45:01
92f661d66c,47,1732,2572,3753,4776,3.0,2016-03-09 10:45:08
92f661d66c,36527,78034,88163,92498,106918,3.5,2016-03-09 10:45:18
92f661d66c,1230,2324,2706,33162,41997,3.5,2016-03-09 10:45:27
92f661d66c,32,508,51662,78209,93831,4.0,2016-03-09 10:45:37
92f661d66c,344,356,55276,80463,84601,3.0,2016-03-09 10:45:46
92f661d66c,31410,32587,67734,76151,103801,4.5,2016-03-09 10:45:51
92f661d66c,780,2997,3578,90439,113573,4.5,2016-03-09 10:45:55
92f661d66c,46976,48385,51255,68554,95201,3.0,2016-03-09 10:46:03
92f661d66c,6616,6942,57669,69122,92259,3.5,2016-03-09 10:46:08
92f661d66c,50,49530,62374,64614,89753,4.5,2016-03-09 10:46:15
92f661d66c,1704,2959,6863,8665,85414,4.5,2016-03-09 10:46:19
92f661d66c,2571,3317,7762,8784,51660,4.0,2016-03-09 10:46:32
92f661d66c,2805,5418,63131,85020,105011,3.0,2016-03-09 10:46:39
43abb79e23,95,2707,5507,45186,135861,4.0,2016-03-09 04:20:55
43abb79e23,19,3268,69640,104913,111781,4.0,2016-03-09 04:20:58
43abb79e23,145,3793,5093,95441,100108,3.0,2016-03-09 04:21:06
43abb79e23,3623,6548,104841,104879,107702,3.5,2016-03-09 04:21:12
43abb79e23,344,2402,2411,45447,54775,4.0,2016-03-09 04:21:18
43abb79e23,2953,6870,8665,78499,106022,4.0,2016-03-09 04:21:21
43abb79e23,480,784,798,5574,33794,3.0,2016-03-09 04:21:25
43abb79e23,91535,91658,91842,103883,105504,3.5,2016-03-09 04:21:30
43abb79e23,53993,64030,89840,94405,100498,3.5,2016-03-09 04:21:34
43abb79e23,8860,56587,109578,114060,136020,5.0,2016-03-09 04:21:39
43abb79e23,4344,5464,6537,49272,92507,5.0,2016-03-09 04:21:42
43abb79e23,786,57528,99112,102033,115149,3.5,2016-03-09 04:21:46
43abb79e23,23,2403,30825,33158,139385,4.0,2016-03-09 04:21:51
43abb79e23,2916,3527,56775,74851,106330,3.5,2016-03-09 04:22:09
43abb79e23,589,2404,81782,85020,112897,4.5,2016-03-09 04:22:13
43abb79e23,1262,2490,45499,61248,81229,4.5,2016-03-09 04:22:29
43abb79e23,4887,59369,69306,105653,128360,4.0,2016-03-09 04:22:43
43abb79e23,836,3986,8972,36519,47099,4.0,2016-03-09 04:22:45
43abb79e23,315,1240,34150,40583,51935,4.0,2016-03-09 04:22:49
43abb79e23,442,1552,49530,79592,91529,4.0,2016-03-09 04:22:52
43abb79e23,3578,5900,7004,91485,109072,4.0,2016-03-09 04:22:55
43abb79e23,1562,6664,6800,68791,151739,2.0,2016-03-09 04:23:10
43abb79e23,1359,60040,95510,103810,130634,0.5,2016-03-09 04:23:15
43abb79e23,256,4677,6373,6764,91630,4.0,2016-03-09 04:23:19
43abb79e23,63113,64614,79695,87430,112171,5.0,2016-03-09 04:23:23
43abb79e23,485,1573,2959,53972,102125,3.0,2016-03-09 04:23:27
43abb79e23,318,1608,2409,3113,6534,4.0,2016-03-09 04:23:31
43abb79e23,165,46965,88140,102716,106785,3.0,2016-03-09 04:23:38
43abb79e23,380,434,1954,8636,58559,3.0,2016-03-09 04:23:41
43abb79e23,2410,48516,61132,91653,122892,3.5,2016-03-09 04:23:46
43abb79e23,2302,6157,49651,58803,110102,3.5,2016-03-09 04:23:49
43abb79e23,3114,5956,7048,86332,88515,3.5,2016-03-09 04:23:52
43abb79e23,367,5418,91976,96079,106072,3.5,2016-03-09 04:23:55
43abb79e23,1201,3948,99910,101003,122900,4.0,2016-03-09 04:24:04
43abb79e23,1036,1370,5349,6378,89774,4.0,2016-03-09 04:24:11
43abb79e23,51575,52694,52722,99114,110553,4.5,2016-03-09 04:24:18
43abb79e23,1,69714,91483,106782,122920,1.0,2016-03-09 04:24:29
43abb79e23,1687,7445,54286,60072,109487,3.5,2016-03-09 04:24:39
43abb79e23,2353,8644,59315,68554,89745,3.5,2016-03-09 04:24:43
b730513f6d,1375,2571,6502,8464,71135,3.0,2016-03-08 10:03:46
b730513f6d,520,1527,6530,42632,127052,3.5,2016-03-08 10:03:56
b730513f6d,1732,3742,25914,30825,90430,3.5,2016-03-08 10:04:06
b730513f6d,1779,3285,25771,27773,55118,3.5,2016-03-08 10:04:14
b730513f6d,260,1235,44195,80219,90528,2.5,2016-03-08 10:04:25
b730513f6d,50,1279,2997,81845,95058,3.5,2016-03-08 10:04:37
b730513f6d,1213,3357,5944,5952,47099,3.0,2016-03-08 10:04:48
b730513f6d,1093,1200,30793,53519,79357,3.0,2016-03-08 10:04:58
b730513f6d,2028,2562,4993,7010,8645,3.0,2016-03-08 10:05:06
b730513f6d,2692,3174,8157,37720,97724,3.5,2016-03-08 10:05:11
b730513f6d,1080,3148,6365,6539,47491,3.0,2016-03-08 10:06:06
b730513f6d,4246,6287,31878,44555,70208,2.5,2016-03-08 10:06:17
b730513f6d,351,4821,26347,31804,132796,2.0,2016-03-08 10:06:32
b730513f6d,19,480,1727,2966,86898,3.0,2016-03-08 10:07:20
b730513f6d,364,1704,3439,31696,94677,2.0,2016-03-08 10:07:30
b730513f6d,337,1210,1690,2124,33004,3.0,2016-03-08 10:07:42
b730513f6d,150,2450,2628,6291,71535,3.0,2016-03-08 10:07:47
b730513f6d,1645,1961,6270,26052,69134,3.5,2016-03-08 10:07:59
b730513f6d,589,671,1193,1619,4018,3.0,2016-03-08 10:08:54
b730513f6d,1676,1931,5051,5762,6509,3.5,2016-03-08 10:09:03
b730513f6d,1967,2139,6934,6942,64034,2.5,2016-03-08 10:09:17
b730513f6d,778,784,2321,4235,95875,3.0,2016-03-08 10:09:49
b730513f6d,1517,2470,31410,69122,103253,2.0,2016-03-08 10:09:57
b730513f6d,36,3629,5686,8370,33679,3.0,2016-03-08 10:10:06
b730513f6d,495,5628,6373,6874,69524,2.5,2016-03-08 10:10:12
b730513f6d,344,2313,2701,5608,40226,2.5,2016-03-08 10:10:23
b730513f6d,593,1573,1590,8025,143438,3.0,2016-03-08 10:10:34
b730513f6d,1208,1373,6428,8947,59387,3.0,2016-03-08 10:10:40
b730513f6d,296,1196,3052,3408,5299,3.0,2016-03-08 10:10:51
b730513f6d,193,2271,5445,6832,7123,2.5,2016-03-08 10:10:59
b730513f6d,3503,4788,7939,27801,80463,3.5,2016-03-08 10:11:08
b730513f6d,175,924,1552,1923,3355,3.5,2016-03-08 10:11:14
b730513f6d,3105,3176,3257,52458,88129,2.0,2016-03-08 10:11:21
b730513f6d,741,1784,4973,55052,142182,3.5,2016-03-08 10:11:32
b730513f6d,2420,2732,3160,4403,108548,3.5,2016-03-08 10:11:41
b730513f6d,59725,86320,86911,99114,116897,3.0,2016-03-08 10:12:00
b730513f6d,1204,1252,1608,3535,7153,3.0,2016-03-08 10:12:15
b730513f6d,1374,1921,2985,5349,71464,3.0,2016-03-08 10:12:30
b730513f6d,111,2333,3753,5388,8254,3.0,2016-03-08 10:12:41
b730513f6d,1270,3409,8983,27728,140106,3.5,2016-03-08 10:12:51
b730513f6d,3033,3996,6537,27608,48997,2.5,2016-03-08 10:13:08
b730513f6d,293,597,2304,72479,87004,3.5,2016-03-08 10:13:21
b730513f6d,539,4223,4995,5903,57669,3.0,2016-03-08 10:13:30
b730513f6d,1955,4015,4874,53464,97752,3.0,2016-03-08 10:13:37
b730513f6d,586,780,6953,102407,106489,3.0,2016-03-08 10:13:53
b730513f6d,1217,2232,2387,3161,4878,3.0,2016-03-08 10:13:59
b730513f6d,1831,3091,4446,4744,117529,3.0,2016-03-08 10:14:05
b730513f6d,1088,1305,4848,5956,7076,3.0,2016-03-08 10:14:14
b730513f6d,163,3081,3470,3556,72378,3.5,2016-03-08 10:14:19
b730513f6d,2,2329,2730,7346,27156,3.5,2016-03-08 10:14:26
712fe951c3,253,318,2692,4896,55442,4.0,2016-03-13 07:25:42
712fe951c3,5971,8254,32587,65261,76093,3.5,2016-03-13 07:30:12
712fe951c3,551,1219,5618,5952,117444,4.0,2016-03-13 07:31:20
712fe951c3,1206,3408,53894,57504,88129,2.5,2016-03-13 07:31:33
712fe951c3,50,62644,71450,72998,80880,3.0,2016-03-13 07:31:42
712fe951c3,4993,6550,49772,103335,115713,3.0,2016-03-13 07:36:09
712fe951c3,5816,6041,69529,78499,92259,3.5,2016-03-13 07:36:16
712fe951c3,593,1225,2762,79091,112552,3.0,2016-03-13 07:36:23
712fe951c3,778,1183,1682,2571,51086,3.0,2016-03-13 07:36:27
712fe951c3,2931,6818,6953,9010,47099,3.5,2016-03-13 07:36:31
712fe951c3,7143,7323,47610,81591,112175,3.5,2016-03-13 07:36:50
712fe951c3,837,2160,3000,64716,146348,3.5,2016-03-13 07:36:55
712fe951c3,1408,1921,2959,3949,4995,4.0,2016-03-13 07:37:00
712fe951c3,4720,5349,5475,6539,6807,3.5,2016-03-13 07:37:28
712fe951c3,1,2329,4857,6609,48774,2.5,2016-03-13 07:37:54
712fe951c3,3556,5014,6777,8636,76251,2.5,2016-03-13 07:37:57
712fe951c3,5128,5299,47894,72386,106782,2.5,2016-03-13 07:38:02
712fe951c3,2,3742,31658,48394,69122,2.5,2016-03-13 07:38:05
de0298c407,40148,64614,71899,76054,84187,3.5,2016-03-08 15:43:34
de0298c407,2321,2395,53996,84152,86290,3.0,2016-03-08 15:43:42
de0298c407,4855,6548,48082,55276,93721,3.0,2016-03-08 15:43:52
de0298c407,1246,1466,3703,39292,92637,3.5,2016-03-08 15:44:07
de0298c407,480,910,34162,58559,86880,3.0,2016-03-08 15:44:12
de0298c407,296,714,1260,55269,95873,4.0,2016-03-08 15:44:22
de0298c407,1079,2291,4034,53972,60408,3.5,2016-03-08 15:44:36
de0298c407,204,2076,6870,69481,106487,3.0,2016-03-08 15:44:42
de0298c407,4306,5903,26158,48774,59315,3.5,2016-03-08 15:44:50
de0298c407,904,2028,2355,3159,86293,3.0,2016-03-08 15:44:58
de0298c407,6,1199,6934,7458,73323,3.0,2016-03-08 15:45:11
de0298c407,1222,2571,7238,77233,87444,4.0,2016-03-08 15:45:16
de0298c407,3702,6539,47200,55363,65126,3.0,2016-03-08 15:45:24
de0298c407,2324,3306,47999,56757,91500,4.0,2016-03-08 15:45:45
de0298c407,68954,69122,85414,88810,128991,4.0,2016-03-08 15:45:54
de0298c407,778,1220,1961,3006,108928,3.5,2016-03-08 15:46:00
de0298c407,1584,8361,76251,81537,124853,3.5,2016-03-08 15:46:09
de0298c407,4886,5508,44761,76173,91976,4.0,2016-03-08 15:46:29
de0298c407,40583,64957,77191,83803,97225,3.0,2016-03-08 15:46:34
de0298c407,40278,58295,79702,80693,90746,3.5,2016-03-08 15:46:42
de0298c407,1273,54272,55820,87232,134214,3.5,2016-03-08 15:46:58
de0298c407,3653,6378,8984,51540,109968,3.5,2016-03-08 15:47:06
de0298c407,1361,3038,5902,7143,79139,3.0,2016-03-08 15:47:16
de0298c407,48,123,235,6016,148626,4.0,2016-03-08 15:47:33
de0298c407,357,2674,30810,33166,61132,3.5,2016-03-08 15:47:43
de0298c407,1032,5120,5378,90600,128360,2.5,2016-03-08 15:47:56
de0298c407,1367,4239,44199,55442,91535,3.0,2016-03-08 15:48:02
de0298c407,1419,2161,3424,51174,91529,3.5,2016-03-08 15:48:22
de0298c407,1799,8966,32554,68237,71106,3.5,2016-03-08 15:48:31
de0298c407,442,3283,6807,8958,81229,4.0,2016-03-08 15:48:42
de0298c407,2985,42191,71211,88129,140737,3.0,2016-03-08 15:48:52
de0298c407,922,6241,96610,116797,117531,4.0,2016-03-08 15:49:00
de0298c407,3476,6365,41569,116823,127180,3.5,2016-03-08 15:49:20
de0298c407,337,1212,4896,77800,101362,3.5,2016-03-08 15:49:27
